2022-01-26 15:33:20 INFO  edu.ncat.susman.jnetpcap.worker.TrafficFlowWorker    Pcap is listening...
2022-01-26 15:33:41 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 46 flow
2022-01-26 15:33:41 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 45 flow
2022-01-26 15:33:41 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 45 flow
2022-01-26 15:38:22 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.243: 1
2022-01-26 15:38:22 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.130: 1
2022-01-26 15:38:22 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.106: 1
2022-01-26 15:38:22 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.122: 1
2022-01-26 15:38:22 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.134: 1
2022-01-26 15:38:22 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.158: 1
2022-01-26 15:38:22 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.150: 1
2022-01-26 15:38:22 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.198: 1
2022-01-26 15:38:22 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.226: 1
2022-01-26 15:38:22 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.132: 1
2022-01-26 15:38:23 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.157: 1
2022-01-26 15:38:23 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.111: 1
2022-01-26 15:38:23 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.137: 1
2022-01-26 15:38:23 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.104: 1
2022-01-26 15:38:23 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.197: 1
2022-01-26 15:38:23 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.203: 1
2022-01-26 15:38:23 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.145: 1
2022-01-26 15:38:23 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.139: 1
2022-01-26 15:38:23 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.201: 1
2022-01-26 15:38:23 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.243: 1
2022-01-26 15:38:24 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.227: 1
2022-01-26 15:38:24 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.245: 1
2022-01-26 15:38:24 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.194: 1
2022-01-26 15:38:24 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.228: 1
2022-01-26 15:38:24 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.239: 1
2022-01-26 15:38:24 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.154: 1
2022-01-26 15:38:24 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.184: 1
2022-01-26 15:38:24 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.108: 1
2022-01-26 15:38:24 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.135: 1
2022-01-26 15:38:25 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.240: 1
2022-01-26 15:38:25 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.200: 1
2022-01-26 15:38:25 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.171: 1
2022-01-26 15:38:25 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.202: 1
2022-01-26 15:38:25 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.196: 1
2022-01-26 15:38:25 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.214: 1
2022-01-26 15:38:25 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.152: 1
2022-01-26 15:38:25 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.193: 1
2022-01-26 15:38:25 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.233: 1
2022-01-26 15:38:26 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.246: 1
2022-01-26 15:38:26 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.135: 1
2022-01-26 15:38:26 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.134: 1
2022-01-26 15:38:26 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.130: 1
2022-01-26 15:38:26 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.108: 1
2022-01-26 15:38:26 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.111: 1
2022-01-26 15:38:26 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.122: 1
2022-01-26 15:38:26 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.137: 1
2022-01-26 15:38:26 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.132: 1
2022-01-26 15:38:27 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.127: 1
2022-01-26 15:38:27 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.139: 1
2022-01-26 15:38:27 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.145: 1
2022-01-26 15:38:27 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.154: 1
2022-01-26 15:38:27 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.157: 1
2022-01-26 15:38:27 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.150: 1
2022-01-26 15:38:27 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.193: 1
2022-01-26 15:38:27 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.171: 1
2022-01-26 15:38:27 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.194: 1
2022-01-26 15:38:27 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.200: 1
2022-01-26 15:38:27 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.152: 1
2022-01-26 15:38:28 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.197: 1
2022-01-26 15:38:28 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.202: 1
2022-01-26 15:38:28 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.158: 1
2022-01-26 15:38:28 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.198: 1
2022-01-26 15:38:28 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.184: 1
2022-01-26 15:38:28 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.106: 1
2022-01-26 15:38:28 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.227: 1
2022-01-26 15:38:28 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.201: 1
2022-01-26 15:38:28 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.243: 1
2022-01-26 15:38:28 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.239: 1
2022-01-26 15:38:29 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.246: 1
2022-01-26 15:38:29 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.240: 1
2022-01-26 15:38:29 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.196: 1
2022-01-26 15:38:29 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.203: 1
2022-01-26 15:38:29 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.233: 1
2022-01-26 15:38:29 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.226: 1
2022-01-26 15:38:29 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.104: 1
2022-01-26 15:38:29 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.214: 1
2022-01-26 15:38:29 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.228: 1
2022-01-26 15:38:29 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.108: 1
2022-01-26 15:38:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.245: 1
2022-01-26 15:38:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.111: 1
2022-01-26 15:38:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.122: 1
2022-01-26 15:38:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.127: 1
2022-01-26 15:38:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.130: 1
2022-01-26 15:38:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.132: 1
2022-01-26 15:38:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.135: 1
2022-01-26 15:38:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.134: 1
2022-01-26 15:38:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.137: 1
2022-01-26 15:38:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.139: 1
2022-01-26 15:38:31 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.201: 1
2022-01-26 15:38:31 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.154: 1
2022-01-26 15:38:31 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.194: 1
2022-01-26 15:38:31 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.171: 1
2022-01-26 15:38:31 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.200: 1
2022-01-26 15:38:31 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.203: 1
2022-01-26 15:38:31 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.202: 1
2022-01-26 15:38:31 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.193: 1
2022-01-26 15:38:31 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.157: 1
2022-01-26 15:38:32 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.158: 1
2022-01-26 15:38:32 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.184: 1
2022-01-26 15:38:32 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.198: 1
2022-01-26 15:38:32 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.127: 1
2022-01-26 15:38:32 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.104: 1
2022-01-26 15:38:32 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.134: 1
2022-01-26 15:38:32 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.233: 1
2022-01-26 15:38:32 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.214: 1
2022-01-26 15:38:32 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.196: 1
2022-01-26 15:38:32 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.122: 1
2022-01-26 15:38:33 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.197: 1
2022-01-26 15:38:33 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.239: 1
2022-01-26 15:38:33 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.152: 1
2022-01-26 15:38:33 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.228: 1
2022-01-26 15:38:33 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.158: 1
2022-01-26 15:38:33 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.171: 1
2022-01-26 15:38:33 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.145: 1
2022-01-26 15:38:33 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.227: 1
2022-01-26 15:38:34 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.154: 1
2022-01-26 15:38:34 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.157: 1
2022-01-26 15:38:34 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.130: 1
2022-01-26 15:38:34 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.108: 1
2022-01-26 15:38:34 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.246: 1
2022-01-26 15:38:34 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.137: 1
2022-01-26 15:38:34 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.139: 1
2022-01-26 15:38:34 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.245: 1
2022-01-26 15:38:34 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.152: 1
2022-01-26 15:38:34 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.243: 1
2022-01-26 15:38:35 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.240: 1
2022-01-26 15:38:35 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.132: 1
2022-01-26 15:38:35 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.226: 1
2022-01-26 15:38:35 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.111: 1
2022-01-26 15:38:35 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.106: 1
2022-01-26 15:38:35 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 1069 flow
2022-01-26 15:38:35 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.196: 1
2022-01-26 15:38:35 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.184: 1
2022-01-26 15:38:35 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.194: 1
2022-01-26 15:38:35 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.135: 1
2022-01-26 15:38:35 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.193: 1
2022-01-26 15:38:36 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.150: 1
2022-01-26 15:38:36 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.197: 1
2022-01-26 15:38:36 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.202: 1
2022-01-26 15:38:36 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.203: 1
2022-01-26 15:38:36 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.233: 1
2022-01-26 15:38:36 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.226: 1
2022-01-26 15:38:36 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.201: 1
2022-01-26 15:38:36 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.227: 1
2022-01-26 15:38:37 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.214: 1
2022-01-26 15:38:37 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.240: 1
2022-01-26 15:38:37 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.228: 1
2022-01-26 15:38:37 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.243: 1
2022-01-26 15:38:37 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.239: 1
2022-01-26 15:38:37 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.245: 1
2022-01-26 15:38:37 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.246: 1
2022-01-26 15:38:37 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.106: 1
2022-01-26 15:38:37 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.104: 1
2022-01-26 15:38:38 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.108: 1
2022-01-26 15:38:38 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.134: 1
2022-01-26 15:38:38 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.127: 1
2022-01-26 15:38:38 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.135: 1
2022-01-26 15:38:38 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.137: 1
2022-01-26 15:38:38 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.132: 1
2022-01-26 15:38:38 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.130: 1
2022-01-26 15:38:38 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.111: 1
2022-01-26 15:38:38 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.122: 1
2022-01-26 15:38:38 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.145: 1
2022-01-26 15:38:39 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.150: 1
2022-01-26 15:38:39 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.152: 1
2022-01-26 15:38:39 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.139: 1
2022-01-26 15:38:39 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.171: 1
2022-01-26 15:38:39 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.154: 1
2022-01-26 15:38:39 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.157: 1
2022-01-26 15:38:39 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.184: 1
2022-01-26 15:38:39 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.158: 1
2022-01-26 15:38:40 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.196: 1
2022-01-26 15:38:40 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.194: 1
2022-01-26 15:38:40 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.193: 1
2022-01-26 15:38:40 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.197: 1
2022-01-26 15:38:40 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.202: 1
2022-01-26 15:38:40 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.203: 1
2022-01-26 15:38:40 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.200: 1
2022-01-26 15:38:40 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.198: 1
2022-01-26 15:38:40 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.226: 1
2022-01-26 15:38:41 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.201: 1
2022-01-26 15:38:41 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.239: 1
2022-01-26 15:38:41 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.214: 1
2022-01-26 15:38:41 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.228: 1
2022-01-26 15:38:41 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.233: 1
2022-01-26 15:38:41 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.240: 1
2022-01-26 15:38:41 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.227: 1
2022-01-26 15:38:41 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.184: 1
2022-01-26 15:38:42 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.111: 1
2022-01-26 15:38:42 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.145: 1
2022-01-26 15:38:42 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.202: 1
2022-01-26 15:38:42 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.135: 1
2022-01-26 15:38:42 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.106: 1
2022-01-26 15:38:42 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.137: 1
2022-01-26 15:38:42 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.171: 1
2022-01-26 15:38:42 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.193: 1
2022-01-26 15:38:42 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.150: 1
2022-01-26 15:38:42 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.154: 1
2022-01-26 15:38:43 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.198: 1
2022-01-26 15:38:43 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.196: 1
2022-01-26 15:38:43 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.200: 1
2022-01-26 15:38:43 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.132: 1
2022-01-26 15:38:43 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.152: 1
2022-01-26 15:38:43 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.233: 1
2022-01-26 15:38:43 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.104: 1
2022-01-26 15:38:43 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.157: 1
2022-01-26 15:38:43 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.134: 1
2022-01-26 15:38:44 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.104: 1
2022-01-26 15:38:44 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.203: 1
2022-01-26 15:38:44 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.130: 1
2022-01-26 15:38:44 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.245: 1
2022-01-26 15:38:44 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.226: 1
2022-01-26 15:38:44 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.201: 1
2022-01-26 15:38:44 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.158: 1
2022-01-26 15:38:44 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.246: 1
2022-01-26 15:38:44 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.122: 1
2022-01-26 15:38:45 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.246: 1
2022-01-26 15:38:45 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.111: 1
2022-01-26 15:38:45 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.127: 1
2022-01-26 15:38:45 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.243: 1
2022-01-26 15:38:45 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.139: 1
2022-01-26 15:38:45 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.240: 1
2022-01-26 15:38:45 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.197: 1
2022-01-26 15:38:45 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.194: 1
2022-01-26 15:38:45 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.239: 1
2022-01-26 15:38:45 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.227: 1
2022-01-26 15:38:46 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.108: 1
2022-01-26 15:38:46 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.108: 1
2022-01-26 15:38:46 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.122: 1
2022-01-26 15:38:46 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.214: 1
2022-01-26 15:38:46 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.130: 1
2022-01-26 15:38:46 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.127: 1
2022-01-26 15:38:46 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.228: 1
2022-01-26 15:38:46 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.132: 1
2022-01-26 15:38:46 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.106: 1
2022-01-26 15:38:47 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.171: 1
2022-01-26 15:38:47 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.139: 1
